key,url,part,status,bytes,sha256,fetch_at,n_defs,index_at,index_v,skip_reason
part:TLP182,https://toshiba.semicon-storage.com/info/docget.jsp?did=61100&prodName=TLP182&displang=en,TLP182,downloaded,,,2026-09-21,,,,
part:TLP185,,TLP185,not_published,,,,,,,not_published
part:TLP222A,,TLP222A,not_published,,,,,,,not_published
part:TLP2361,https://toshiba.semicon-storage.com/info/docget.jsp?did=65057&prodName=TLP2361&displang=en,TLP2361,downloaded,,,2026-09-21,,,,
part:TLP241A,https://toshiba.semicon-storage.com/info/docget.jsp?did=63114&prodName=TLP241A&displang=en,TLP241A,downloaded,,,2026-09-21,,,,
part:TLP290-4,https://toshiba.semicon-storage.com/info/docget.jsp?did=61856&prodName=TLP290-4&displang=en,TLP290-4,downloaded,,,2026-09-21,,,,
part:TLP291,,TLP291,not_published,,,,,,,not_published
part:TLP291-4,https://toshiba.semicon-storage.com/info/docget.jsp?did=61857&prodName=TLP291-4&displang=en,TLP291-4,downloaded,,,2026-09-21,,,,
part:TLP293,https://toshiba.semicon-storage.com/info/docget.jsp?did=57912&prodName=TLP293&displang=en,TLP293,downloaded,,,2026-09-21,,,,
part:TLP627,,TLP627,not_published,,,,,,,not_published
part:TLP785,https://toshiba.semicon-storage.com/info/docget.jsp?did=57915&prodName=TLP785&displang=en,TLP785,downloaded,,,2026-09-21,,,,
