part,sheets,url
74HCT174,1,https://github.com/PickledDog/rc-256page
74HCT174,1,https://github.com/hackup/NeoRAMremix
74HCT174,1,https://github.com/jimbro1000/DragonDiscController
74HCT174,1,https://github.com/rosco-6502/rosco_6502
74HCT174,1,https://github.com/skiselev/flock
74HCT193,1,https://github.com/michAtEl/Bonsai-Modellcomputer
74HCT193,3,https://github.com/nojan1/project-wrass
74HCT245,1,https://github.com/0ddjob/Commodore_VIC20
74HCT245,1,https://github.com/89Mods/LVDC
74HCT245,1,https://github.com/ArminRehberger/LED-Matrix-control-with-Teensy-4.0
74HCT245,2,https://github.com/Bread80/Datapoint2200
74HCT245,1,https://github.com/CarletonSLAM/CUTranspo
74HCT245,1,https://github.com/DCUSnSLab/LivingLab-Smart-Street-Lamp
74HCT245,5,https://github.com/DangerousPrototypes/BusPirate5-hardware
74HCT245,1,https://github.com/Danjovic/FreeHD300
74HCT245,1,https://github.com/DutchMaker/DM-02
74HCT245,4,https://github.com/JayesonLS/ISA-Cards
74HCT245,1,https://github.com/LIV2/RIDE
74HCT245,1,https://github.com/LIV2/RIPPLE-IDE
74HCT245,1,https://github.com/Radu734/Holocub-16x16x16-RGB-LED-CUBE
74HCT245,1,https://github.com/SmallRobot2000/AMIX-68k
74HCT245,1,https://github.com/SukkoPera/Hannes256
74HCT245,1,https://github.com/SukkoPera/ReSeed
74HCT245,2,https://github.com/TomNisbet/nqsap-pcb
74HCT245,1,https://github.com/Windfisch/midikraken
74HCT245,1,https://github.com/acastles91/subtitles
74HCT245,1,https://github.com/aversey/suen
74HCT245,1,https://github.com/baldengineer/C64-Pi-Pico-USB-Keyboard-Adapter
74HCT245,1,https://github.com/baldengineer/Mega-IIe
74HCT245,1,https://github.com/c0pperdragon/LEDDisplay
74HCT245,1,https://github.com/cillian64/limelight
74HCT245,1,https://github.com/cruzsbrian/aurora
74HCT245,1,https://github.com/cryptovillage/badge2017
74HCT245,9,https://github.com/daveho/DIY8bit
74HCT245,1,https://github.com/dllazar/bigcube
74HCT245,1,https://github.com/ffechner/DIY8bit
74HCT245,1,https://github.com/garrettsworkshop/RAM128
74HCT245,1,https://github.com/himiDias/custom-led-panel
74HCT245,1,https://github.com/hkzlab/ISA_QuadUART
74HCT245,1,https://github.com/hkzlab/ISA_QuadUART2
74HCT245,1,https://github.com/icns-distributed-cloud/Voucher_SchoolMeal_Project
74HCT245,1,https://github.com/ifilot/morseboard-8088
74HCT245,1,https://github.com/jasonalexander-ja/Sys09
74HCT245,2,https://github.com/jasonsbeer/Amiga-N2630
74HCT245,1,https://github.com/jayeye/ji
74HCT245,1,https://github.com/jedimatt42/tipi
74HCT245,1,https://github.com/jmthompson/ssc
74HCT245,1,https://github.com/lorandcheng/led-games
74HCT245,1,https://github.com/lucedoriente/TI99-4A-internal-TIPI
74HCT245,1,https://github.com/lynchaj/duodyne
74HCT245,1,https://github.com/majsterkowanieinietylko/EPROMINT
74HCT245,1,https://github.com/mecparts/PicoWiFiModem
74HCT245,1,https://github.com/mecparts/RetroWiFiModem
74HCT245,1,https://github.com/mortens-lab/WS2815-xmas-tree
74HCT245,1,https://github.com/mrehkopf/ReClockator-500
74HCT245,1,https://github.com/mudmin/AnotherMaker
74HCT245,1,https://github.com/noisebridge/sparkle-switch
74HCT245,1,https://github.com/nojan1/project-wrass
74HCT245,2,https://github.com/nurk/8-bit-cpu
74HCT245,1,https://github.com/oomlout/oomlout_oomp_project_bot_v_2
74HCT245,1,https://github.com/pale-shadow/badge-2018-nolacon
74HCT245,1,https://github.com/pauldevine/user_port_v9k
74HCT245,5,https://github.com/ppsilv/my_pcxt
74HCT245,1,https://github.com/profdc9/ssc
74HCT245,1,https://github.com/romainhedouin/tesla-panel
74HCT245,1,https://github.com/rosco-m68k/hardware-projects
74HCT245,1,https://github.com/saktheeswaranswan/DM-02-8-bit-computer-clear-pcb
74HCT245,2,https://github.com/semianalog/mod1base
74HCT245,1,https://github.com/thestumbler/buspirate5-hardware-mechanical
74HCT245,2,https://github.com/thorpej/sot8
74HCT283,1,https://github.com/flypie/Gigatron
74HCT283,1,https://github.com/nurk/8-bit-cpu
74HCT373,5,https://github.com/ppsilv/my_pcxt
74HCT373,1,https://github.com/tomstorey/COMET
74HCT374,1,https://github.com/WolfNet-Computing/WolfNet-65C02-WBC
74HCT374,1,https://github.com/j-hoppe/uTracer11
74HCT374,11,https://github.com/jotego/jtcores
74HCT374,1,https://github.com/mwolff79/jtcoresX
74HCT374,1,https://github.com/sarnau/Atari-STBook-STylus-Test-Cartridge
74HCT4066,1,https://github.com/xvrxvr/mstd
74HCT541,1,https://github.com/CatoLynx/LCD-FIA
74HCT541,1,https://github.com/DoctorWkt/2FISC
74HCT541,2,https://github.com/Fred72z/ORIC
74HCT541,1,https://github.com/FredericSegard/Fr80
74HCT541,1,https://github.com/Hyiger-Designs/rc2014_monitor
74HCT541,1,https://github.com/Kris-Sekula/EPROM-EMU-NG
74HCT541,1,https://github.com/Nicolai-Electronics/i2c-vfd-hardware
74HCT541,1,https://github.com/alpyen/fpga-mediaplayer
74HCT541,1,https://github.com/alpyen/zynq-gbcartreader
74HCT541,2,https://github.com/cherry-takuan/nlp
74HCT541,5,https://github.com/daveho/DIY8bit
74HCT541,1,https://github.com/eduxstad/Emrick
74HCT541,1,https://github.com/freeDSP/freeDSPx-ADAT-IO-x4
74HCT541,1,https://github.com/jambuur/APEDSK99
74HCT541,1,https://github.com/jblang/GameController
74HCT541,1,https://github.com/m9aertner/StackMatGen4TimerTeensy
74HCT541,1,https://github.com/majsterkowanieinietylko/EPROMINT
74HCT541,3,https://github.com/nojan1/project-wrass
74HCT541,4,https://github.com/pottsali/cpu-pub
74HCT541,1,https://github.com/quantalume/COSMAC_controller
74HCT541,1,https://github.com/schenkmi/electronic-retro-computing-projects
74HCT595,3,https://github.com/Adesin-fr/EspHomeAutomation
74HCT595,1,https://github.com/CountMurphy/DoorwayToHeaven
74HCT595,1,https://github.com/Noah1989/loopmicro
74HCT595,1,https://github.com/TomPlano/AVRC-2560
74HCT595,1,https://github.com/alpyen/fpga-mediaplayer
74HCT595,1,https://github.com/c4deszes/bike-line-protocol
74HCT595,1,https://github.com/frsaba/mcguitarpedal
74HCT595,1,https://github.com/jtsiomb/emurom
74HCT595,1,https://github.com/koson/ETH3CDAQ1
74HCT595,1,https://github.com/lynchaj/duodyne
74HCT595,6,https://github.com/maplerainresearch/MRR_ESPE
74HCT595,1,https://github.com/nojan1/project-wrass
74HCT595,1,https://github.com/pdjr-archive/pdjr-kicad-nmea2000-common
74HCT595,1,https://github.com/pdjr-n2k/NOP100
74HCT595,1,https://github.com/roman-khvatov/RoboWay
74HCT595,1,https://github.com/sittner/tinyfs
74HCT595,3,https://github.com/thpoll83/PolyKybd
74HCT595,1,https://github.com/vascofazza/cloxie_nixie_clock
74HCT595,2,https://github.com/zhmu/hardware
74HCT74,2,https://github.com/89Mods/LVDC
74HCT74,2,https://github.com/DoctorWkt/2FISC
74HCT74,1,https://github.com/FredericSegard/Fr80
74HCT74,1,https://github.com/Hyiger-Designs/rc2014_monitor
74HCT74,1,https://github.com/MCMarcusAntony/iBOLIT-2
74HCT74,1,https://github.com/PickledDog/hardmpu-wt
74HCT74,1,https://github.com/Synthron/S65
74HCT74,2,https://github.com/WolfNet-Computing/WolfNet-65C02-WBC
74HCT74,1,https://github.com/dejan-stankovic/Amiga-2000-ATX
74HCT74,4,https://github.com/dmolinagarcia/74HCT6526
74HCT74,1,https://github.com/dvincelli/Amiga-2000-ATX
74HCT74,1,https://github.com/electrified/rc2014-ym2149
74HCT74,2,https://github.com/ffechner/74HCT6526
74HCT74,2,https://github.com/ffechner/DIY8bit
74HCT74,1,https://github.com/fourks/SN76489
74HCT74,5,https://github.com/gfoot/simplevga6502
74HCT74,1,https://github.com/hsetlik/octaveEnv
74HCT74,1,https://github.com/ja1umi/MUTIF09Project
74HCT74,1,https://github.com/jasonsbeer/Amiga-2000-EATX
74HCT74,1,https://github.com/jasonsbeer/AmigaPCI
74HCT74,1,https://github.com/jimbro1000/DragonDiscController
74HCT74,2,https://github.com/leomil72/LM80C
74HCT74,1,https://github.com/majsterkowanieinietylko/EPROMINT
74HCT74,1,https://github.com/merlinkv/Omega_MSX2
74HCT74,1,https://github.com/msx-solis/omega_mainboard1.3eu
74HCT74,1,https://github.com/msx-solis/omega_mainboard1.4eu
74HCT74,1,https://github.com/nojan1/project-wrass
74HCT74,3,https://github.com/ntua-el20199/PLL
74HCT74,2,https://github.com/nuclearfutureslab/ibxII-hardware
74HCT74,5,https://github.com/palazzol/demon
74HCT74,1,https://github.com/roberto314/kees1948_Boards
74HCT74,2,https://github.com/sgs-lab/ibxII
74HCT74,1,https://github.com/skiselev/isa8_backplane
74HCT74,1,https://github.com/skiselev/minimax8085-apu-ext
74HCT74,2,https://github.com/skiselev/omega
74HCT74,1,https://github.com/skiselev/sandy_river_486
74HCU04,5,https://github.com/Board-Folk/CPC464-2MINI
74HCU04,1,https://github.com/Board-Folk/TIM011B
74HCU04,2,https://github.com/DADDesign-Projects/Asynchronous-SPDIF-Mixer
74HCU04,1,https://github.com/SurrealityLabs/pcadventure
74HCU04,5,https://github.com/UzixLS/zx-sizif-512
74HCU04,1,https://github.com/YagoTudela/comix-35
74HCU04,1,https://github.com/derpflanz/castle-runner
74HCU04,1,https://github.com/ja1umi/MUTIF09Project
74HCU04,1,https://github.com/schlae/comix-35
74HCU04,1,https://github.com/taka-tuos/rp2c02-isa
74HCU04,1,https://github.com/yasunoxx/Z80proto
74LCX245,1,https://github.com/adafruit/Adafruit-E-Paper-Display-Breakout-PCBs
74LCX245,1,https://github.com/kanpapa/MC68EZ328
74LCX245,1,https://github.com/treeoftenere/Branch-Controller
74LS03,1,https://github.com/89Mods/misc-computers
74LS03,1,https://github.com/Bread80/Datapoint2200
74LS03,1,https://github.com/Bread80/z80-character-lcd
74LS03,1,https://github.com/DukkyCode/Microcomputer-Design
74LS03,3,https://github.com/abzman/Northstar-Advantage-Cards
74LS03,2,https://github.com/danwerner21/TI99_22
74LS03,1,https://github.com/danwerner21/TI99_22-mark2
74LS03,2,https://github.com/felge1966/Y23vo
74LS03,1,https://github.com/linuxforum5/Esselte100
74LS03,1,https://github.com/na103/rambow
74LS03,4,https://github.com/schenkmi/electronic-retro-computing-projects
74LS05,1,https://github.com/Board-Folk/NeoGeoAES-3.5
74LS05,1,https://github.com/Bread80/Datapoint2200
74LS05,2,https://github.com/Marckkill/TCC
74LS05,1,https://github.com/PitWD/QuickTimer
74LS05,2,https://github.com/SukkoPera/Raemixx500
74LS05,1,https://github.com/baldengineer/bit-preserve
74LS05,2,https://github.com/barbeque/leako
74LS05,1,https://github.com/barberd/coco9511pak
74LS05,1,https://github.com/brannondorsey/DreamMachines
74LS05,1,https://github.com/daveho/ya68k2
74LS05,1,https://github.com/douggilliland/Retro-Computers
74LS05,1,https://github.com/ibaldachini/C64NIKI2
74LS05,2,https://github.com/ibm2030/EDUC8
74LS05,1,https://github.com/jotego/jtcores
74LS05,2,https://github.com/lucedoriente/Aleste520ex
74LS05,4,https://github.com/lynchaj/duodyne
74LS05,1,https://github.com/markadev/AppleII-RevEng
74LS05,1,https://github.com/mecparts/TeensyBoardZ80
74LS05,1,https://github.com/mnaberez/pedisk2
74LS05,1,https://github.com/poisk-1/hdd_card
74LS05,1,https://github.com/raymondh2/CompaqPortableIII
74LS05,2,https://github.com/ricardoquesada/unijoysticle2
74LS05,3,https://github.com/robfinch/Cores
74LS05,1,https://github.com/sarnau/Atari-STBook-STylus-Test-Cartridge
74LS05,2,https://github.com/schlae/mpu-imc
74LS05,1,https://github.com/sporniket/kicad-conversions--atari-260-520-st-motherboard--c070231
74LS05,2,https://github.com/transistorfet/computie
74LS05,1,https://github.com/ziggekatten/m68k
74LS07,3,https://github.com/Board-Folk/TIM011B
74LS07,1,https://github.com/Jaystonian/1581-Improved
74LS07,2,https://github.com/KALTCHUK/Z80_Modular_Computer
74LS07,4,https://github.com/MiSTeX-devel/jtcores
74LS07,1,https://github.com/RetroStack/Sorcerer_DreamDisk
74LS07,2,https://github.com/alvaroalea/betadisk-clone
74LS07,1,https://github.com/anjennings/Tom80
74LS07,2,https://github.com/antongale/ARCADEPCB
74LS07,1,https://github.com/apuder/MiniTRS
74LS07,1,https://github.com/artemisamsx/artemisa
74LS07,1,https://github.com/danwerner21/CortexPC
74LS07,2,https://github.com/danwerner21/duodyne
74LS07,3,https://github.com/douggilliland/Retro-Computers
74LS07,1,https://github.com/grancier/z180
74LS07,1,https://github.com/homebrew8088/8088-PC-Compatible
74LS07,1,https://github.com/ibm2030/EDUC8
74LS07,1,https://github.com/jimbro1000/DragonDiscController
74LS07,1,https://github.com/jorgesg82/jtcores
74LS07,17,https://github.com/jotego/jtcores
74LS07,2,https://github.com/lynchaj/NS32016-BC
74LS07,18,https://github.com/lynchaj/duodyne
74LS07,6,https://github.com/lynchaj/nhyodyne
74LS07,1,https://github.com/meesokim/msx-cartridge
74LS07,1,https://github.com/merlinkv/Omega_MSX2
74LS07,1,https://github.com/msx-solis/omega_mainboard1.3eu
74LS07,1,https://github.com/msx-solis/omega_mainboard1.4eu
74LS07,1,https://github.com/peabody1929/Retro-Computers
74LS07,1,https://github.com/popolonx/MSX_STUFF
74LS07,29,https://github.com/robfinch/Cores
74LS07,1,https://github.com/rolandvs/Retro-Computers
74LS07,1,https://github.com/schenkmi/electronic-retro-computing-projects
74LS07,1,https://github.com/seanpm2001/Jotego_JTCores
74LS07,2,https://github.com/skiselev/omega
74LS07,2,https://github.com/skiselev/sandy_river_486
74LS07,6,https://github.com/solarmon/Greaseweazle
74LS07,3,https://github.com/somhi/jtcores
74LS07,1,https://github.com/stefanhepp/eOrgan
74LS07,2,https://github.com/strickyak/tfr9
74LS07,6,https://github.com/tonosaman/jtcores
74LS07,1,https://github.com/yasunoxx/Z80proto
74LS07,1,https://github.com/yosshipaopao/kagiken_trace
74LS08,1,https://github.com/0ddjob/Grundy_NewBrain
74LS08,2,https://github.com/Alban098/Breadboard-CPU-Emulator
74LS08,1,https://github.com/AmigaPorts/a500hdd
74LS08,1,https://github.com/Amp-Lab-at-VT/Simple-PLC
74LS08,1,https://github.com/AndrewWu20/Verilog-FPGA-Programming-Projects
74LS08,2,https://github.com/ApophisXIV/test_pcb
74LS08,2,https://github.com/ArqueologiaDigital/GranTrak10
74LS08,1,https://github.com/Arvind595/8bit-Sch-old-
74LS08,1,https://github.com/AssemblerClub/msx-cartridge
74LS08,1,https://github.com/AvalonSemiconductors/gfmpw1-multi-bringup
74LS08,1,https://github.com/Bican-Valeriu-Cristian/DigitalTimer
74LS08,1,https://github.com/Bindless-Chicken/Metronome
74LS08,2,https://github.com/Board-Folk/CPC464-2MINI
74LS08,2,https://github.com/Board-Folk/TIM011B
74LS08,1,https://github.com/BrainwashAlpha/8bitCPU
74LS08,3,https://github.com/Bread80/CPCModular
74LS08,1,https://github.com/Bread80/Datapoint2200
74LS08,1,https://github.com/CensoredUsername/NVGM
74LS08,1,https://github.com/CooperCollier/DigitalClock
74LS08,1,https://github.com/Curtis-Edwards/TEJ4M-Unit-4-08
74LS08,1,https://github.com/Daniel-Wareham/kerbal-controller
74LS08,1,https://github.com/DomAtTheShack/6502-Breadboard-ROM
74LS08,1,https://github.com/Drummersbrother/vanity-electronics
74LS08,1,https://github.com/FozzTexx/ninepin
74LS08,1,https://github.com/GiladTal07/8-bit-computer
74LS08,1,https://github.com/JVPEnigneering/RetroDuino
74LS08,2,https://github.com/JanDeVisser/simul
74LS08,1,https://github.com/Jkotheimer/Jerry
74LS08,1,https://github.com/JohnSutley/Worlds-Worst-Digital-Dash
74LS08,1,https://github.com/JonasAlmaas/Breadboard-Computer
74LS08,3,https://github.com/KALTCHUK/Z80_Modular_Computer
74LS08,2,https://github.com/Kayto/AT65C02
74LS08,4,https://github.com/LucaEstiva/Hobby_8088_PC
74LS08,2,https://github.com/MarcosYonamine963/hardware-digital-dice
74LS08,2,https://github.com/MattisLind/alfaskop_emu
74LS08,3,https://github.com/MiSTeX-devel/jtcores
74LS08,1,https://github.com/MiSTer-devel/Arcade-BattleZone_MiSTer
74LS08,1,https://github.com/MiSTer-devel/Arcade-IremM92_MiSTer
74LS08,3,https://github.com/MiSTer-devel/Arcade-SlapFight_MiSTer
74LS08,1,https://github.com/Miceuz/h-bridge
74LS08,2,https://github.com/MrGizmo123/Mentat
74LS08,1,https://github.com/Myles24/esp32_mail_detector
74LS08,7,https://github.com/Neil427/PEGASUS_2023_REVIVAL
74LS08,7,https://github.com/NeilsVintageComputers/1981_Aamber-Pegasus-2023-Revival
74LS08,6,https://github.com/Neoncluster/Technosys-Aamber-Pegasus-Computer-REPOSITORY
74LS08,1,https://github.com/Noah1989/loopmicro
74LS08,1,https://github.com/OldTrail/Scamp-cpu
74LS08,2,https://github.com/OlliL/S8000
74LS08,1,https://github.com/RU-ECE/ECE231-DigitalLogicDesign
74LS08,1,https://github.com/RetroStack/BitStack-DigiMind
74LS08,1,https://github.com/RetroStack/TRS-80-Model-I-Jap50-E1
74LS08,4,https://github.com/RichCini/LomasBoards
74LS08,2,https://github.com/RichCini/VIC-20-Reloaded
74LS08,1,https://github.com/Robert-Mones/Claculator
74LS08,1,https://github.com/Robert-Riordan-UCD/8_Bit_CPU_PCB
74LS08,1,https://github.com/Sayan-Rana/8-Bit-computer
74LS08,1,https://github.com/ShinjiLE/robotron-057-8606
74LS08,1,https://github.com/Shmerlard/SH8
74LS08,1,https://github.com/StormTrooper/Commodore-Vic-20
74LS08,1,https://github.com/SunnyYoshimitsu/68uino
74LS08,3,https://github.com/Terstegge/SimCad
74LS08,2,https://github.com/The-Invent0r/8-bit-Computer-PCB
74LS08,1,https://github.com/The8BitEnthusiast/apple-1-video-terminal-on-fpga
74LS08,1,https://github.com/The8BitEnthusiast/uart-tx-module
74LS08,1,https://github.com/TheJustMoose/74HC-CPU
74LS08,1,https://github.com/TheParp/PRP-6502
74LS08,1,https://github.com/Tonikiller10000/8BitProcessor
74LS08,4,https://github.com/Trilobyte-CPU/8-bit-computer
74LS08,2,https://github.com/Upcycle-Electronics/8-Bit-Breadboard-Computer
74LS08,1,https://github.com/Velko/8-bit-CPU
74LS08,5,https://github.com/WinstonRoller/Portfolio
74LS08,1,https://github.com/abzman/small-useful-PCBs
74LS08,1,https://github.com/adasneves127/SAFETy-Computer
74LS08,1,https://github.com/adzierzanowski/z80
74LS08,1,https://github.com/afbravo/8-bit-Computer
74LS08,1,https://github.com/alanswx/Arcade-BattleZone_MiSTer
74LS08,1,https://github.com/alfpedraza/electronics
74LS08,1,https://github.com/alvarop/reloj
74LS08,1,https://github.com/andrastantos/anachron
74LS08,2,https://github.com/andredxc/Microcontroladores
74LS08,5,https://github.com/antongale/ARCADEPCB
74LS08,1,https://github.com/aryansri0208/ECE-270
74LS08,1,https://github.com/assoRED/8bitDoc
74LS08,2,https://github.com/b1ackmai1er/ECB-4PIO-I2C
74LS08,5,https://github.com/baldengineer/bit-preserve
74LS08,1,https://github.com/barberd/coco9511pak
74LS08,1,https://github.com/benanderman/spork-8
74LS08,2,https://github.com/bentwire/ddraig68k-hardware
74LS08,13,https://github.com/bglasford1/AgcBlockIIComputer
74LS08,1,https://github.com/brannondorsey/DreamMachines
74LS08,1,https://github.com/brijohn/qx10
74LS08,1,https://github.com/btb/LanguageCard
74LS08,2,https://github.com/bwack/C64-Switchless-Multi-Kernal-27C256-adapter
74LS08,3,https://github.com/ceteras/CoBra
74LS08,2,https://github.com/ceteras/Cobra-XP
74LS08,2,https://github.com/codepainters/e800j
74LS08,1,https://github.com/commonkestrel/fateful-hardware
74LS08,1,https://github.com/constral/2-bit_alu
74LS08,1,https://github.com/crempp/ucpu
74LS08,6,https://github.com/dabridgham/QSIC-verilog
74LS08,3,https://github.com/danwerner21/6809PC
74LS08,2,https://github.com/danwerner21/TI99_22
74LS08,1,https://github.com/danwerner21/TI99_22-mark2
74LS08,3,https://github.com/davefiddes/Wugo-PCII-System-Board
74LS08,1,https://github.com/dbuchwald/6502
74LS08,1,https://github.com/ddraig68k/hardware
74LS08,2,https://github.com/dennis9819/Z8C-Homebrew-Computer
74LS08,1,https://github.com/devin-hale/breadboard-computer
74LS08,1,https://github.com/dimitrit/pal1serial
74LS08,1,https://github.com/dimitrit/pal1vdp
74LS08,1,https://github.com/dnhutchins/ETC_Express_Reverse_Eng
74LS08,4,https://github.com/douggilliland/Retro-Computers
74LS08,2,https://github.com/dquadros/KitZ80
74LS08,3,https://github.com/ebadger/3ric
74LS08,1,https://github.com/enaix/pravetz-16
74LS08,3,https://github.com/expeyes/expeyes-programs
74LS08,1,https://github.com/felge1966/Y23vo
74LS08,1,https://github.com/felipesanches/Itautec_I7000_KICAD
74LS08,1,https://github.com/flypie/NewBrain
74LS08,1,https://github.com/fortinsylvain/MyCpu
74LS08,4,https://github.com/frederic-mahe/jtcores
74LS08,1,https://github.com/gfoot/compvideo6502
74LS08,1,https://github.com/glitchwrks/msd_d100
74LS08,2,https://github.com/gmofishsauce/yarc
74LS08,1,https://github.com/grancier/z180
74LS08,1,https://github.com/gusmanb/zxshield
74LS08,3,https://github.com/hackerspace-ntnu/6502-macroprocessor
74LS08,3,https://github.com/halfburnttoast/TCPU8-Alpha
74LS08,4,https://github.com/hkzlab/CGA_Redux
74LS08,7,https://github.com/hkzlab/CGA_Schematics
74LS08,2,https://github.com/iansbremner/Amiga-2000-KiCAD
74LS08,1,https://github.com/iansbremner/ReAmiga-3000---KiCAD
74LS08,1,https://github.com/ibm2030/EDUC8
74LS08,2,https://github.com/icnagy/ETI-Polysynth
74LS08,1,https://github.com/icnagy/powertran-polysynth
74LS08,1,https://github.com/ingloriond/Unamiga
74LS08,1,https://github.com/isolenta/bc80
74LS08,1,https://github.com/jblang/8051
74LS08,2,https://github.com/jefftranter/68000
74LS08,1,https://github.com/jes/scamp-cpu
74LS08,1,https://github.com/jimbro1000/Commodore-Vic-20
74LS08,1,https://github.com/jimbro1000/DragonATXProtoAudio
74LS08,1,https://github.com/jimbro1000/DragonATXProtoCPUSAMx8ROM
74LS08,1,https://github.com/jkuituni/Raven68k
74LS08,1,https://github.com/jorenheit/bfcpu
74LS08,5,https://github.com/jorgesg82/jtcores
74LS08,36,https://github.com/jotego/jtcores
74LS08,2,https://github.com/jrseti/Dish
74LS08,1,https://github.com/jstormes/VGAinator
74LS08,2,https://github.com/jtsiomb/m68kcomputer
74LS08,1,https://github.com/kitspace-test-repos/kicad6-file-collection
74LS08,4,https://github.com/kyllikki/eda-designs
74LS08,1,https://github.com/lafehubert/electronics
74LS08,1,https://github.com/lelandbatey/clock-module
74LS08,1,https://github.com/linadk/VS80-Computer
74LS08,1,https://github.com/lowvoltage/IMKO-1
74LS08,2,https://github.com/lucedoriente/Aleste520ex
74LS08,12,https://github.com/lynchaj/duodyne
74LS08,11,https://github.com/lynchaj/nhyodyne
74LS08,1,https://github.com/lynchaj/rhyophyre
74LS08,1,https://github.com/manasdas17/schematic-file-converter-restored
74LS08,1,https://github.com/manpreet-singh/Atlas
74LS08,5,https://github.com/markadev/AppleII-RevEng
74LS08,1,https://github.com/meesokim/msx-cartridge
74LS08,3,https://github.com/michaelkamprath/eater-sap-1-improvements
74LS08,1,https://github.com/michaelruppe/FSAE
74LS08,2,https://github.com/miselin/M88
74LS08,3,https://github.com/misterblack1/zenith_zt1
74LS08,2,https://github.com/mraethel/8088
74LS08,1,https://github.com/mwolff79/jtcoresX
74LS08,1,https://github.com/nanochess/transputer
74LS08,2,https://github.com/nrivard/n8-Bit
74LS08,12,https://github.com/omega9380/Retro-Schematics
74LS08,10,https://github.com/oomlout/oomlout_oomp_project_bot_v_2
74LS08,1,https://github.com/ozw1z5rd/home-computer-group
74LS08,1,https://github.com/phteven7/8-Bit-Computer
74LS08,1,https://github.com/physicsrob/vdm1
74LS08,2,https://github.com/popolonx/MSX_STUFF
74LS08,1,https://github.com/popolonx/SharpX1
74LS08,1,https://github.com/pottsali/cpu-pub
74LS08,2,https://github.com/ppsilv/my_pcxt
74LS08,1,https://github.com/raymondh2/CompaqPortableIII
74LS08,2,https://github.com/rhaamo/kicad-amiga2000
74LS08,1,https://github.com/rmini/ttlcalc2
74LS08,3,https://github.com/roberto314/EVA-1_Reproduction
74LS08,3,https://github.com/robfinch/Cores
74LS08,1,https://github.com/rprouse/65C02_SBC
74LS08,4,https://github.com/rraider/Seminarkurs2021
74LS08,6,https://github.com/rweather/cat-technical-information
74LS08,2,https://github.com/sadman059/ECE270
74LS08,2,https://github.com/saktheeswaranswan/8-bit-computer-best-simple-build
74LS08,20,https://github.com/schenkmi/electronic-retro-computing-projects
74LS08,1,https://github.com/schlae/snark-barker
74LS08,7,https://github.com/seanpm2001/Jotego_JTCores
74LS08,9,https://github.com/sirhcm/breadboard-computer
74LS08,1,https://github.com/skutis/jtbubl
74LS08,1,https://github.com/skutis/jtcores
74LS08,1,https://github.com/sladek/SBC_8080_ECB
74LS08,8,https://github.com/somhi/jtcores
74LS08,1,https://github.com/suzizecat/defissolaire-v4
74LS08,2,https://github.com/tebl/BE6502-Build-a-65c02-computer
74LS08,1,https://github.com/tebl/RC-ONE
74LS08,7,https://github.com/tonosaman/jtcores
74LS08,1,https://github.com/tzarc/kb-devboards
74LS08,1,https://github.com/uddivert/SAP-U
74LS08,4,https://github.com/vampirehunt2/aniol64
74LS08,2,https://github.com/velvia-fifty/AudioThings
74LS08,1,https://github.com/willjschmitt/inverter-controller
74LS08,1,https://github.com/wnoisephx/BenEater-6502
74LS08,4,https://github.com/zac-garby/computer
74LS132,6,https://github.com/Board-Folk/CPC464-2MINI
74LS132,1,https://github.com/Bread80/CPCModular
74LS132,3,https://github.com/RetroStack/TRS-80-Model-I-A-E1
74LS132,3,https://github.com/RetroStack/TRS-80-Model-I-D-E1
74LS132,3,https://github.com/RetroStack/TRS-80-Model-I-G-E1
74LS132,2,https://github.com/RetroStack/TRS-80-Model-I-Jap50-E1
74LS132,1,https://github.com/baldengineer/bit-preserve
74LS132,1,https://github.com/ibm2030/EDUC8
74LS132,1,https://github.com/jimbro1000/Dragon32Rev3
74LS132,2,https://github.com/linuxforum5/Esselte100
74LS132,1,https://github.com/physicsrob/vdm1
74LS132,1,https://github.com/tzarc/kb-devboards
74LS138,1,https://github.com/7FFD/ZX-SDC
74LS138,1,https://github.com/ARMCoderBR/z80computer-release
74LS138,1,https://github.com/Amp-Lab-at-VT/Simple-PLC
74LS138,1,https://github.com/Andy18650/HEC-Model-Z1
74LS138,1,https://github.com/Arvind595/8bit-Sch-old-
74LS138,1,https://github.com/AtomicRoland/AtomWifi
74LS138,1,https://github.com/Board-Folk/TIM011B
74LS138,1,https://github.com/BrainwashAlpha/8bitCPU
74LS138,3,https://github.com/Bread80/Couch-To-64k---Breadboard-Z80-Computer
74LS138,1,https://github.com/Bread80/z80-character-lcd
74LS138,2,https://github.com/Coconut-Aero/Electronic-Learn
74LS138,1,https://github.com/DerFetzer/open-cleverpad
74LS138,1,https://github.com/Edgeworth/memepu
74LS138,1,https://github.com/GLGPrograms/ceda-76489
74LS138,2,https://github.com/Henry-ZHR/digital-circuits-labs
74LS138,1,https://github.com/InspectorTrinket/8bitCPU
74LS138,2,https://github.com/JanDeVisser/simul
74LS138,2,https://github.com/Jaystonian/SOCKET-ADAPTERS
74LS138,1,https://github.com/Kayto/C64-RAM-Cart
74LS138,1,https://github.com/KiCad/kicad-source-mirror
74LS138,1,https://github.com/Lazarus-L-o-n-g/PromProg
74LS138,5,https://github.com/Left-Hand/74-gate-computer
74LS138,1,https://github.com/Lougous/b68k-io
74LS138,4,https://github.com/LucaEstiva/Hobby_8088_PC
