part,doc,page,times,near
5Y3,8,70,1,C1
5Y4G,1f,59,1,
5Z3,16,65,2,
5Z3,1p,11,1,
6AL5,1h,53,1,
6AL5,5,83,3,
6AL5,5,87,2,R2
6AL5,5,88,1,C3 R6 C5
6AL5,5,104,1,C3 C4 R4
6AL5,t,24,1,
6AQ5,8,69,2,
6AQ5A,1q,56,1,
6AQ5A,a,83,1,
6AU6,5,29,1,R3 R2 R4
6AU6,5,30,1,
6AU6,l,59,1,
6AV6,7,63,1,
6BA6,b,41,2,
6BA6,b,42,2,R102 R103 R101
6BA6,b,43,1,
6BE6,1p,10,1,T3 C2
6BE6,b,41,1,
6BE6,b,42,4,R101 R102
6BE6,b,43,3,
6BE6,r,4,1,
6BE6,r,38,1,
6C4,1n,40,1,
6C4,1t,86,2,
6C4,1u,91,3,C1 R1 C2
6C4,k,76,2,
6C5,1j,40,1,
6C5,2,58,1,
6C7,16,65,1,
6E5,16,64,1,
6E5,4,142,2,
6E5,4,143,1,
6E5,4,144,3,
6FQ7,1q,56,1,
6FQ7,a,83,1,
6G5,4,144,1,
6GH8,1q,56,1,
6GH8,1q,78,1,
6GH8,1v,76,1,
6GH8,a,83,1,
6GH8A,1q,32,1,V201A C263 C204
6GH8A,1q,56,4,
6GH8A,1q,80,2,V703A C718 C717
6GH8A,1v,56,1,C263 C204 C201
6GH8A,1v,78,3,V703A C718 C717
6GH8A,a,83,2,
6GW8,1g,20,1,
6J5,1j,40,1,
6J5,2,58,1,
6J5,n,24,1,
6J6,1u,91,1,R2
6L6G,1,71,1,
6L6G,1d,57,1,
6SK7,n,24,1,
6SN7,1j,40,1,
6SN7,2,58,1,
6SN7,l,84,1,
6SN7,n,24,1,
6SN7,t,24,1,
6Y6,1i,82,1,
7806K,1e,39,1,
7806K,1m,34,1,
7806T,1e,39,1,
7806T,1m,34,1,
7815K,1e,40,1,
7815K,1m,35,1,
7906K,1e,39,1,
7906K,1m,34,1,
7906T,1e,39,1,
7906T,1m,34,1,
B120,1m,58,1,
B150,1e,61,1,
BC221,1r,34,2,
BC221,1r,35,4,
BC221,1r,36,1,
BC312,0,48,1,
BC342,0,48,1,
BC348,0,48,1,
BC625,6,14,1,
BDG111B,y,52,1,
BFD68,18,40,1,
BFD68,18,87,1,
BFD68,1o,40,1,
BLK115,4,22,1,
BSR400,1x,83,1,
BSR400,b,26,1,
CA3046,i,67,1,
CA3080,1b,40,2,
CD4016,1c,34,1,
CD4017,17,47,1,
CD4066,1c,34,4,IC30 R12 IC3B
ECL86,1g,20,1,
EL01,1b,7,1,
EL06,1c,14,1,
EL10,1d,7,1,
EL101,6,9,2,
EL102,7,5,1,
EL103,1r,5,1,
EL105,1u,23,2,
EL12,1x,108,1,
EL14,1e,7,1,
EL16,1f,7,1,
EL17,1z,98,1,
EL18,c,107,1,
EL20,1g,7,1,
EL20,d,99,1,
EL22,e,99,1,
EL23,f,97,1,
EL26,h,99,1,
EL28,i,91,1,
EL30,1k,7,1,
EL30,j,101,1,
EL33,l,99,1,
EL35,m,99,1,
EL36,n,99,1,
EL37,o,97,1,
EL40,p,99,1,
EL43,q,3,1,
EL47,t,3,1,
EL49,u,3,1,
EL50,v,3,1,
EL53,w,3,1,
EL56,1d,28,1,
EL57,x,3,1,
EL59,y,3,1,
EL60,z,3,1,
EL62,10,3,1,
EL68,11,3,1,
EL71,12,3,1,
EL74,13,3,1,
EL77,14,3,1,
EL82,15,89,1,
EL84,16,91,1,
EL86,17,99,1,
EL92,18,91,1,
EL94,19,7,1,
EM100,1y,12,1,
EY500A,1g,20,1,
GD110,h,19,3,
GD111,j,8,1,
GD111,k,50,1,
GD111,l,96,3,
GD113,j,9,1,
GD120,h,19,1,
GD125,j,22,1,
GD130,h,19,1,
GD160,h,19,3,
GD162,g,37,1,
GD209A,1z,8,1,
GD209A,c,82,1,
GD325C,1x,83,3,
GD348,1d,18,1,
GD348,1e,26,1,
GD348,n,83,2,
GD348,q,88,1,
GD396,1y,8,1,
GD600,1d,18,1,
GD600,1e,26,1,
GT101,h,19,3,
KSA623,s,80,1,
KSC644,s,80,1,
KSC645,s,80,1,
KSC864,s,80,1,
KT174,7,67,1,
KT174,7,69,1,
KT200,r,20,1,
KT401,p,14,2,
KT401,p,15,1,
LM1458,1b,40,1,
LM309,1n,69,1,
LM309H,1k,26,1,C2 C3 R5
LM309H,2,25,1,R2
LM309K,14,56,1,
LM309K,x,72,2,R2
LM309K,y,69,4,
LM309K,z,57,1,IC4 C5 C4
LM323,1,44,2,
LM324,1j,46,2,U3A R8 R7
LM324,1k,26,4,C4 R5 R6
LM324,2,74,1,U3A R8 R7
LM338,1k,58,3,U1 R2 R3
LM339,16,47,3,
LM339,1l,77,3,
LM339,2,29,1,
LM340,1,62,1,
LM340,1i,52,1,
LM386,1e,49,1,
LM386,1e,50,2,
LM386,2,79,1,
LM3914,2,66,2,R3 R1
LM3914N,2,85,1,
LM555,1k,37,3,
LM741C,2,25,1,U2 R8 C1
MC1303L,1y,49,1,
MC1303L,i,67,1,R4 R5 C3
MC1303L,i,68,1,
MC1303L,m,56,2,C6 R3 R5
MC7805,1,45,1,
MC7805,1,46,1,
MC7805,1l,87,1,
MC7805,1l,88,1,
MJE520,c,30,3,
MPF103,a,50,1,L1A C2 C1
MPF104,1x,36,1,C3 R1 D2
MPF104,1x,37,1,
MPF104,h,52,1,C4 C3 R2
MPS3694,k,37,2,C15
MPS3702,k,37,2,C106 D5
NE555,1k,31,5,
NE555,x,36,1,D1 C2 S3
PCL805,1g,20,1,
PCL86,1g,20,1,
PL111,1w,107,1,
PL113,1w,107,1,
PL116,1w,107,1,
PL504,1g,20,1,
PL519,1g,20,1,
PL82,j,93,1,
S1G,1m,61,1,
TIP30,1c,34,1,Q3 J4 Q2
UA741,m,53,3,R2 R1 C2
UL46,1u,72,1,
UY227,v,54,1,
Z80,18,66,1,
Z80,18,87,1,
Z80,1a,40,3,
Z80,1b,81,2,
Z80,1c,53,3,
Z80,1f,17,6,
Z80,1g,27,2,
Z80,1g,35,1,
Z80,1h,35,1,
Z80,1h,55,2,
Z80,1h,56,2,
Z80,1h,66,1,
