part,doc,page,times,near
1N5819,25,11,1,
1N5819,25,22,1,
1N5819,25,48,1,
1N5819,25,164,2,D3 P16 C48
1N5819,25,187,1,
1N5819,25,188,1,
1N5819,25,195,1,
1N5819,26,1,1,D3 J1 C48
1N5819,28,1,1,D3 J1 C48
1N5819,72,2,1,
1N5819,72,7,1,
1N5819,72,13,1,
1N5819,72,33,1,
1N5819,72,117,2,C38 IC11 C28
1N5819,72,135,1,
1N5819,72,142,1,
1N5819,73,2,1,
1N5819,73,9,1,
1N5819,73,15,1,
1N5819,73,29,1,
1N5819,73,114,2,D3 C38 C38
1N5819,73,132,1,
1N5819,73,138,1,
1N5819,74,2,1,
1N5819,74,9,1,
1N5819,74,15,1,
1N5819,74,29,1,
1N5819,74,108,2,D3 C38 C38
1N5819,74,126,1,
1N5819,74,132,1,
1N5819,75,2,1,
1N5819,75,9,1,
1N5819,75,15,1,
1N5819,75,29,1,
1N5819,75,109,2,D3 C38 C38
1N5819,75,127,1,
1N5819,75,133,1,
1N5819,76,2,1,
1N5819,76,8,1,
1N5819,76,14,1,
1N5819,76,28,1,
1N5819,76,108,2,D3 C38 C38
1N5819,76,126,1,
1N5819,76,132,1,
1N5819,77,2,1,
1N5819,77,9,1,
1N5819,77,17,1,
1N5819,77,30,1,
1N5819,77,119,2,D3 C38 C38
1N5819,77,139,1,
1N5819,77,146,1,
1N5819,78,17,1,
1N5819,78,29,1,
1N5819,79,2,1,
1N5819,79,8,1,
1N5819,79,14,1,
1N5819,79,28,1,
1N5819,79,41,1,
1N5819,79,108,2,D3 C38 C38
1N5819,79,126,1,
1N5819,79,132,1,
1N5819,7a,2,1,
1N5819,7a,8,1,
1N5819,7a,14,1,
1N5819,7a,28,1,
1N5819,7a,41,1,
1N5819,7a,108,2,D3 C38 C38
1N5819,7a,126,1,
1N5819,7a,132,1,
1N5819,7b,2,1,
1N5819,7b,7,1,
1N5819,7b,14,1,
1N5819,7b,26,1,
1N5819,7b,40,1,
1N5819,7b,105,2,D3 C38 C38
1N5819,7b,123,1,
1N5819,7c,2,1,
1N5819,7c,6,1,
1N5819,7c,13,1,
1N5819,7c,25,1,
1N5819,7c,39,1,
1N5819,7c,105,2,C38 C38 IC11
1N5819,7c,123,1,
1N5819,7c,129,1,
1N5819,7d,2,1,
1N5819,7d,7,1,
1N5819,7d,13,1,
1N5819,7d,25,1,
1N5819,7d,39,1,
1N5819,7d,105,2,D3 D3 C38
1N5819,7d,123,1,
1N5819,7d,129,1,
1N5819,7e,2,1,
1N5819,7e,6,1,
1N5819,7e,13,1,
1N5819,7e,25,1,
1N5819,7e,39,1,
1N5819,7e,104,2,D3 D3 C38
1N5819,7e,122,1,
1N5819,7f,15,1,
1N5819,7g,2,1,
1N5819,7g,14,1,
1N5819,7i,1,1,D3 C38 IC11
1N5819,7j,1,1,D3 C38 IC11
1N5819,8e,2,1,
1N5819,8e,8,1,
1N5819,8e,38,1,
1N5819,8e,83,2,D33 D33 C38
1N5819,8e,105,1,
1N5819,8e,111,1,
1N5819,8f,2,1,
1N5819,8f,7,1,
1N5819,8f,38,1,
1N5819,8f,84,2,D33 D33 C38
1N5819,8f,106,1,
1N5819,8f,112,1,
1N5819,8h,2,1,
1N5819,8h,8,1,
1N5819,8h,42,1,
1N5819,8h,96,2,D33 D33 C38
1N5819,8h,118,1,
1N5819,8h,124,1,
1N5819,8j,1,1,D33 C38 IC11
1N5819,9n,2,1,
1N5819,9n,8,1,
1N5819,9n,17,1,
1N5819,9n,41,1,
1N5819,9n,102,2,D3 C48 C48
1N5819,9n,121,1,
1N5819,9n,122,1,
1N5819,9n,128,1,
1N5819,9o,2,1,
1N5819,9o,8,1,
1N5819,9o,17,1,
1N5819,9o,41,1,
1N5819,9o,103,2,D3 C48 C48
1N5819,9o,122,1,
1N5819,9o,123,1,
1N5819,9o,129,1,
1N5819,9p,2,1,
1N5819,9p,8,1,
1N5819,9p,17,1,
1N5819,9p,41,1,
1N5819,9p,103,1,D3 C6 C48
1N5819,9p,122,1,
1N5819,9p,123,1,
1N5819,9p,129,1,
1N5819,9q,2,1,
1N5819,9q,8,1,
1N5819,9q,17,1,
1N5819,9q,41,1,
1N5819,9q,149,1,D3 C6 C48
1N5819,9q,168,1,
1N5819,9q,169,1,
1N5819,9q,175,1,
1N5819,9r,2,1,
1N5819,9r,9,1,
1N5819,9r,19,1,
1N5819,9r,40,1,
1N5819,9s,27,2,D3 C48 C48
1N5819,9s,41,1,D3 J1
1N5819,9s,51,2,
1N5819,9s,58,1,
1N5819,9u,2,1,
1N5819,9u,11,1,
1N5819,9u,22,1,
1N5819,9u,48,1,
1N5819,9u,164,2,D3 P16 C48
1N5819,9u,187,1,
1N5819,9u,188,1,
1N5819,9u,195,1,
1N5819,9v,1,1,D3 J1 C48
