id,key,title,url,parent,role,year,month,pages
1c,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1955-05.pdf,The Radio Constructor 1955-05,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1955-05.pdf,,issue,1955,05,36
1d,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1955-09.pdf,The Radio Constructor 1955-09,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1955-09.pdf,,issue,1955,09,34
1e,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1955-10.pdf,The Radio Constructor 1955-10,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1955-10.pdf,,issue,1955,10,35
1f,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1955-11.pdf,The Radio Constructor 1955-11,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1955-11.pdf,,issue,1955,11,36
1g,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1956-03.pdf,The Radio Constructor 1956-03,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1956-03.pdf,,issue,1956,03,30
1h,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1956-04.pdf,The Radio Constructor 1956-04,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1956-04.pdf,,issue,1956,04,38
1i,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1956-05.pdf,The Radio Constructor 1956-05,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1956-05.pdf,,issue,1956,05,38
1j,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1956-09.pdf,The Radio Constructor 1956-09,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1956-09.pdf,,issue,1956,09,38
1k,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1956-10.pdf,The Radio Constructor 1956-10,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1956-10.pdf,,issue,1956,10,38
1l,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1956-11.pdf,The Radio Constructor 1956-11,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1956-11.pdf,,issue,1956,11,38
1m,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1957-03.pdf,The Radio Constructor 1957-03,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1957-03.pdf,,issue,1957,03,38
1n,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1957-04.pdf,The Radio Constructor 1957-04,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1957-04.pdf,,issue,1957,04,54
